persistentID,persistentArtist,persistentAlbum,persistentGenre,dateID,Song Title,Album Artist,Album,Genre,Date,Plays (as of date),Skips (as of date),Scrobbles,Length,Date Relaesed,Date Added
4.69E+18,1.17E+19,1.59E+19,5.13E+18,1646728202,All I Wanted (feat. Mark Hoppus),Avril Lavigne,Love Sux,Alternative,"Mar 8, 2022 at 3:30:02 AM",9,0,246999,153,2/25/2022,2/25/2022
4.69E+18,1.17E+19,1.59E+19,5.13E+18,1647917152,All I Wanted (feat. Mark Hoppus),Avril Lavigne,Love Sux,Alternative,"Mar 21, 2022 at 10:45:51 PM",9,1,246999,153,2/25/2022,2/25/2022
4.69E+18,1.17E+19,1.59E+19,5.13E+18,1648971002,All I Wanted (feat. Mark Hoppus),Avril Lavigne,Love Sux,Alternative,"Apr 3, 2022 at 3:30:01 AM",9,2,246999,153,2/25/2022,2/25/2022
4.69E+18,1.17E+19,1.59E+19,5.13E+18,1649316603,All I Wanted (feat. Mark Hoppus),Avril Lavigne,Love Sux,Alternative,"Apr 7, 2022 at 3:30:03 AM",10,2,246999,153,2/25/2022,2/25/2022
4.69E+18,1.17E+19,1.59E+19,5.13E+18,1650785404,All I Wanted (feat. Mark Hoppus),Avril Lavigne,Love Sux,Alternative,"Apr 24, 2022 at 3:30:03 AM",10,3,246999,153,2/25/2022,2/25/2022
2.34E+18,1.27E+19,5.06E+18,1.52E+19,1632451548,All Nighter,Lady A,747 (Deluxe Edition),Country,"Sep 23, 2021 at 10:45:47 PM",3,3,910,180,9/30/2014,3/10/2020
2.34E+18,1.27E+19,5.06E+18,1.52E+19,1637656202,All Nighter,Lady A,747 (Deluxe Edition),Country,"Nov 23, 2021 at 3:30:01 AM",3,5,910,180,9/30/2014,3/10/2020
2.34E+18,1.27E+19,5.06E+18,1.52E+19,1640574014,All Nighter,Lady A,747 (Deluxe Edition),Country,"Dec 26, 2021 at 10:00:13 PM",4,5,910,180,9/30/2014,3/10/2020
2.34E+18,1.27E+19,5.06E+18,1.52E+19,1648539004,All Nighter,Lady A,747 (Deluxe Edition),Country,"Mar 29, 2022 at 3:30:03 AM",4,6,910,180,9/30/2014,3/10/2020
2.34E+18,1.27E+19,5.06E+18,1.52E+19,1651039206,All Nighter,Lady A,747 (Deluxe Edition),Country,"Apr 27, 2022 at 2:00:06 AM",4,7,910,180,9/30/2014,3/10/2020
2.34E+18,1.27E+19,5.06E+18,1.52E+19,1651730404,All Nighter,Lady A,747 (Deluxe Edition),Country,"May 5, 2022 at 2:00:03 AM",4,8,910,180,9/30/2014,3/10/2020
2.34E+18,1.67E+19,6.86E+18,1.10E+18,1632451548,All of You,Colbie Caillat,All of You,Pop,"Sep 23, 2021 at 10:45:47 PM",11,0,105930,227,7/12/2011,3/2/2020
2.34E+18,1.67E+19,6.86E+18,1.10E+18,1640574014,All of You,Colbie Caillat,All of You,Pop,"Dec 26, 2021 at 10:00:13 PM",12,0,105930,227,7/12/2011,3/2/2020
2.34E+18,1.39E+19,2.18E+18,5.13E+18,1632451548,All Star,Smash Mouth,Astro Lounge,Alternative,"Sep 23, 2021 at 10:45:47 PM",1,3,6099312,200,5/4/1999,3/18/2020
2.34E+18,1.39E+19,2.18E+18,5.13E+18,1649662203,All Star,Smash Mouth,Astro Lounge,Alternative,"Apr 11, 2022 at 3:30:02 AM",2,3,6099312,200,5/4/1999,3/18/2020
2.34E+18,1.39E+19,2.18E+18,5.13E+18,1651730404,All Star,Smash Mouth,Astro Lounge,Alternative,"May 5, 2022 at 2:00:03 AM",3,3,6099312,200,5/4/1999,3/18/2020
2.34E+18,1.39E+19,2.18E+18,5.13E+18,1653031802,All Star,Smash Mouth,Astro Lounge,Alternative,"May 20, 2022 at 3:30:02 AM",3,4,6099312,200,5/4/1999,3/18/2020
5.64E+18,1.33E+19,1.46E+19,1.60E+19,1632451548,All Summer Long,Kid Rock,Rock N Roll Jesus,Hard Rock,"Sep 23, 2021 at 10:45:47 PM",4,0,2431884,297,10/9/2007,3/10/2020
5.64E+18,1.33E+19,1.46E+19,1.60E+19,1647675003,All Summer Long,Kid Rock,Rock N Roll Jesus,Hard Rock,"Mar 19, 2022 at 3:30:03 AM",5,0,2431884,297,10/9/2007,3/10/2020
2.34E+18,9.60E+18,1.15E+19,1.10E+18,1632451548,All That,Carly Rae Jepsen,E•MO•TION  (Deluxe),Pop,"Sep 23, 2021 at 10:45:47 PM",10,9,1382289,277,4/5/2015,3/2/2020
2.34E+18,9.60E+18,1.15E+19,1.10E+18,1637224201,All That,Carly Rae Jepsen,E•MO•TION  (Deluxe),Pop,"Nov 18, 2021 at 3:30:00 AM",11,9,1382289,277,4/5/2015,3/2/2020
2.34E+18,9.60E+18,1.15E+19,1.10E+18,1640076497,All That,Carly Rae Jepsen,E•MO•TION  (Deluxe),Pop,"Dec 21, 2021 at 3:48:16 AM",12,9,1382289,277,4/5/2015,3/2/2020
2.34E+18,1.08E+19,1.32E+19,5.13E+18,1632451548,All That Ever Mattered,HAIM,Women In Music Pt. III,Alternative,"Sep 23, 2021 at 10:45:47 PM",0,0,373167,151,6/26/2020,6/29/2020
2.34E+18,1.08E+19,1.32E+19,5.13E+18,1644741002,All That Ever Mattered,HAIM,Women In Music Pt. III,Alternative,"Feb 13, 2022 at 3:30:02 AM",1,0,373167,151,6/26/2020,6/29/2020
2.34E+18,1.08E+19,1.32E+19,5.13E+18,1650612607,All That Ever Mattered,HAIM,Women In Music Pt. III,Alternative,"Apr 22, 2022 at 3:30:07 AM",1,1,373167,151,6/26/2020,6/29/2020
2.34E+18,1.08E+19,1.32E+19,5.13E+18,1654759801,All That Ever Mattered,HAIM,Women In Music Pt. III,Alternative,"Jun 9, 2022 at 3:30:01 AM",2,1,373167,151,6/26/2020,6/29/2020
2.34E+18,3.19E+18,9.75E+18,1.67E+19,1632451548,All the Small Things,blink-182,Enema of the State,Rock,"Sep 23, 2021 at 10:45:47 PM",11,1,12085014,167,6/1/1999,3/2/2020
2.34E+18,3.19E+18,9.75E+18,1.67E+19,1641717003,All the Small Things,blink-182,Enema of the State,Rock,"Jan 9, 2022 at 3:30:03 AM",12,1,12085014,167,6/1/1999,3/2/2020
5.62E+18,2.37E+17,2.90E+18,1.67E+19,1642623877,All These Lives,Daughtry,Daughtry,Rock,"Jan 19, 2022 at 3:24:36 PM",0,0,719099,203,11/21/2006,1/20/2022
5.62E+18,2.37E+17,2.90E+18,1.67E+19,1650958222,All These Lives,Daughtry,Daughtry,Rock,"Apr 26, 2022 at 3:30:21 AM",0,1,719099,203,11/21/2006,1/20/2022
2.34E+18,4.42E+18,1.39E+19,1.52E+19,1632451548,All Too Well,Taylor Swift,Red (Deluxe Edition),Country,"Sep 23, 2021 at 10:45:47 PM",4,2,5934453,328,10/22/2012,3/2/2020
2.34E+18,4.42E+18,1.39E+19,1.52E+19,1636097404,All Too Well,Taylor Swift,Red (Deluxe Edition),Country,"Nov 5, 2021 at 3:30:03 AM",5,2,5934453,328,10/22/2012,3/2/2020
6.26E+18,4.42E+18,1.89E+18,1.10E+18,1636643803,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),Pop,"Nov 11, 2021 at 10:16:42 AM",0,0,9509857,613,11/12/2021,11/12/2021
6.26E+18,4.42E+18,1.89E+18,1.10E+18,1644481803,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),Pop,"Feb 10, 2022 at 3:30:03 AM",0,1,9509857,613,11/12/2021,11/12/2021
6.26E+18,4.42E+18,1.89E+18,1.10E+18,1654408802,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),Pop,"Jun 5, 2022 at 2:00:01 AM",1,1,9509857,613,11/12/2021,11/12/2021
6.26E+18,4.42E+18,1.89E+18,1.10E+18,1636643803,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),Pop,"Nov 11, 2021 at 10:16:42 AM",0,0,2781820,329,11/12/2021,11/12/2021
6.26E+18,4.42E+18,1.89E+18,1.10E+18,1636792205,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),Pop,"Nov 13, 2021 at 3:30:05 AM",1,0,2781820,329,11/12/2021,11/12/2021
6.26E+18,4.42E+18,1.89E+18,1.10E+18,1637051401,All Too Well (Taylor's Version),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),Pop,"Nov 16, 2021 at 3:30:01 AM",1,1,2781820,329,11/12/2021,11/12/2021
2.34E+18,2.76E+18,1.48E+19,1.52E+19,1632451548,All We Are,Sugarland,The Incredible Machine (Deluxe Edition),Country,"Sep 23, 2021 at 10:45:47 PM",0,3,40116,229,10/19/2010,6/23/2020
2.34E+18,2.76E+18,1.48E+19,1.52E+19,1649489403,All We Are,Sugarland,The Incredible Machine (Deluxe Edition),Country,"Apr 9, 2022 at 3:30:03 AM",0,4,40116,229,10/19/2010,6/23/2020
2.34E+18,1.27E+19,1.36E+19,1.52E+19,1632451548,All We'd Ever Need,Lady A,Lady Antebellum,Country,"Sep 23, 2021 at 10:45:47 PM",7,5,5167,281,4/14/2008,3/10/2020
2.34E+18,1.27E+19,1.36E+19,1.52E+19,1643013002,All We'd Ever Need,Lady A,Lady Antebellum,Country,"Jan 24, 2022 at 3:30:01 AM",8,5,5167,281,4/14/2008,3/10/2020
2.34E+18,1.27E+19,1.36E+19,1.52E+19,1651730404,All We'd Ever Need,Lady A,Lady Antebellum,Country,"May 5, 2022 at 2:00:03 AM",8,6,5167,281,4/14/2008,3/10/2020
2.34E+18,1.27E+19,1.36E+19,1.52E+19,1653377404,All We'd Ever Need,Lady A,Lady Antebellum,Country,"May 24, 2022 at 3:30:03 AM",9,6,5167,281,4/14/2008,3/10/2020
2.34E+18,4.42E+18,1.82E+18,1.10E+18,1632451548,All You Had To Do Was Stay,Taylor Swift,1989 (Deluxe Edition),Pop,"Sep 23, 2021 at 10:45:47 PM",11,0,5154822,193,10/27/2014,3/2/2020
2.34E+18,4.42E+18,1.82E+18,1.10E+18,1646123401,All You Had To Do Was Stay,Taylor Swift,1989 (Deluxe Edition),Pop,"Mar 1, 2022 at 3:30:00 AM",12,0,5154822,193,10/27/2014,3/2/2020
2.34E+18,9.82E+18,3.98E+18,1.10E+18,1632451548,All You Wanna Do Is Dance,Billy Joel,Turnstiles,Pop,"Sep 23, 2021 at 10:45:47 PM",3,2,52022,226,5/19/1976,3/2/2020
2.34E+18,9.82E+18,3.98E+18,1.10E+18,1633073405,All You Wanna Do Is Dance,Billy Joel,Turnstiles,Pop,"Oct 1, 2021 at 3:30:04 AM",4,2,52022,226,5/19/1976,3/2/2020
2.34E+18,9.82E+18,3.98E+18,1.10E+18,1634110203,All You Wanna Do Is Dance,Billy Joel,Turnstiles,Pop,"Oct 13, 2021 at 3:30:02 AM",5,2,52022,226,5/19/1976,3/2/2020
2.34E+18,9.82E+18,3.98E+18,1.10E+18,1643013002,All You Wanna Do Is Dance,Billy Joel,Turnstiles,Pop,"Jan 24, 2022 at 3:30:01 AM",5,3,52022,226,5/19/1976,3/2/2020
2.34E+18,9.82E+18,3.98E+18,1.10E+18,1650002404,All You Wanna Do Is Dance,Billy Joel,Turnstiles,Pop,"Apr 15, 2022 at 2:00:04 AM",5,4,52022,226,5/19/1976,3/2/2020
2.34E+18,1.17E+19,9.24E+18,1.10E+18,1632451548,All You Will Never Know,Avril Lavigne,Let Go: B-Sides,Pop,"Sep 23, 2021 at 10:45:47 PM",13,2,102784,226,1/0/1900,11/17/2020
2.34E+18,1.31E+19,1.28E+19,1.52E+19,1632451548,All-American Girl,Carrie Underwood,Carnival Ride,Country,"Sep 23, 2021 at 10:45:47 PM",6,2,668522,213,10/23/2007,3/2/2020
2.34E+18,1.31E+19,1.28E+19,1.52E+19,1649316603,All-American Girl,Carrie Underwood,Carnival Ride,Country,"Apr 7, 2022 at 3:30:03 AM",7,2,668522,213,10/23/2007,3/2/2020
2.34E+18,2.11E+18,2.11E+18,1.74E+19,1632451548,All-American Prophet,"Trey Parker, Robert Lopez & Matt Stone",The Book of Mormon (Original Broadway Cast Recording),Soundtrack,"Sep 23, 2021 at 10:45:47 PM",1,0,#N/A,375,5/17/2011,11/8/2020
2.34E+18,9.60E+18,6.70E+17,1.10E+18,1632451548,Almost Said It,Carly Rae Jepsen,Kiss (Deluxe Version),Pop,"Sep 23, 2021 at 10:45:47 PM",29,1,62066,148,9/14/2012,3/2/2020
2.34E+18,9.60E+18,6.70E+17,1.10E+18,1633591802,Almost Said It,Carly Rae Jepsen,Kiss (Deluxe Version),Pop,"Oct 7, 2021 at 3:30:02 AM",30,1,62066,148,9/14/2012,3/2/2020
2.34E+18,9.60E+18,6.70E+17,1.10E+18,1637310603,Almost Said It,Carly Rae Jepsen,Kiss (Deluxe Version),Pop,"Nov 19, 2021 at 3:30:02 AM",31,1,62066,148,9/14/2012,3/2/2020
2.34E+18,9.60E+18,6.70E+17,1.10E+18,1640076497,Almost Said It,Carly Rae Jepsen,Kiss (Deluxe Version),Pop,"Dec 21, 2021 at 3:48:16 AM",32,1,62066,148,9/14/2012,3/2/2020
2.34E+18,9.60E+18,6.70E+17,1.10E+18,1651644002,Almost Said It,Carly Rae Jepsen,Kiss (Deluxe Version),Pop,"May 4, 2022 at 2:00:01 AM",33,1,62066,148,9/14/2012,3/2/2020
2.34E+18,9.60E+18,6.70E+17,1.10E+18,1651730404,Almost Said It,Carly Rae Jepsen,Kiss (Deluxe Version),Pop,"May 5, 2022 at 2:00:03 AM",34,1,62066,148,9/14/2012,3/2/2020
2.34E+18,1.17E+19,1.16E+19,1.10E+18,1632451548,Alone,Avril Lavigne,The Best Damn Thing (Expanded Edition),Pop,"Sep 23, 2021 at 10:45:47 PM",21,1,438307,194,2/27/2007,3/2/2020
2.34E+18,1.17E+19,1.16E+19,1.10E+18,1638174603,Alone,Avril Lavigne,The Best Damn Thing (Expanded Edition),Pop,"Nov 29, 2021 at 3:30:02 AM",22,1,438307,194,2/27/2007,3/2/2020
2.34E+18,1.17E+19,1.16E+19,1.10E+18,1643877003,Alone,Avril Lavigne,The Best Damn Thing (Expanded Edition),Pop,"Feb 3, 2022 at 3:30:02 AM",23,1,438307,194,2/27/2007,3/2/2020
2.34E+18,1.17E+19,1.16E+19,1.10E+18,1646728202,Alone,Avril Lavigne,The Best Damn Thing (Expanded Edition),Pop,"Mar 8, 2022 at 3:30:02 AM",24,1,438307,194,2/27/2007,3/2/2020
2.34E+18,1.17E+19,1.16E+19,1.10E+18,1650785404,Alone,Avril Lavigne,The Best Damn Thing (Expanded Edition),Pop,"Apr 24, 2022 at 3:30:03 AM",25,1,438307,194,2/27/2007,3/2/2020
2.34E+18,1.17E+19,1.16E+19,1.10E+18,1654502245,Alone,Avril Lavigne,The Best Damn Thing (Expanded Edition),Pop,"Jun 6, 2022 at 3:57:25 AM",26,1,438307,194,2/27/2007,3/2/2020
2.34E+18,1.46E+19,9.53E+18,1.10E+18,1632451548,Alone,Cami Bradley,Seas,Pop,"Sep 23, 2021 at 10:45:47 PM",2,8,281,317,1/0/1900,12/6/2013
2.34E+18,1.46E+19,9.53E+18,1.10E+18,1638952205,Alone,Cami Bradley,Seas,Pop,"Dec 8, 2021 at 3:30:05 AM",2,9,281,317,1/0/1900,12/6/2013
2.34E+18,1.15E+19,1.12E+19,1.60E+19,1632451548,Alone,Heart,Greatest Hits 1985-1995,Hard Rock,"Sep 23, 2021 at 10:45:47 PM",4,7,2217450,219,5/16/1987,3/5/2020
2.34E+18,1.15E+19,1.12E+19,1.60E+19,1636446602,Alone,Heart,Greatest Hits 1985-1995,Hard Rock,"Nov 9, 2021 at 3:30:01 AM",5,7,2217450,219,5/16/1987,3/5/2020
2.34E+18,1.15E+19,1.12E+19,1.60E+19,1637051401,Alone,Heart,Greatest Hits 1985-1995,Hard Rock,"Nov 16, 2021 at 3:30:01 AM",6,7,2217450,219,5/16/1987,3/5/2020
2.34E+18,1.15E+19,1.12E+19,1.60E+19,1637397004,Alone,Heart,Greatest Hits 1985-1995,Hard Rock,"Nov 20, 2021 at 3:30:04 AM",7,7,2217450,219,5/16/1987,3/5/2020
2.34E+18,1.15E+19,1.12E+19,1.60E+19,1651039206,Alone,Heart,Greatest Hits 1985-1995,Hard Rock,"Apr 27, 2022 at 2:00:06 AM",8,7,2217450,219,5/16/1987,3/5/2020
2.34E+18,1.15E+19,1.12E+19,1.60E+19,1651390203,Alone,Heart,Greatest Hits 1985-1995,Hard Rock,"May 1, 2022 at 3:30:03 AM",9,7,2217450,219,5/16/1987,3/5/2020
2.34E+18,1.15E+19,1.12E+19,1.60E+19,1653550205,Alone,Heart,Greatest Hits 1985-1995,Hard Rock,"May 26, 2022 at 3:30:05 AM",10,7,2217450,219,5/16/1987,3/5/2020
2.34E+18,1.26E+19,1.32E+19,1.10E+18,1632451548,Alone,Kelly Clarkson,Stronger (Deluxe Version),Pop,"Sep 23, 2021 at 10:45:47 PM",2,2,286486,181,10/21/2011,3/2/2020
2.34E+18,1.26E+19,1.32E+19,1.10E+18,1637310603,Alone,Kelly Clarkson,Stronger (Deluxe Version),Pop,"Nov 19, 2021 at 3:30:02 AM",2,3,286486,181,10/21/2011,3/2/2020
2.34E+18,1.26E+19,1.32E+19,1.10E+18,1654408802,Alone,Kelly Clarkson,Stronger (Deluxe Version),Pop,"Jun 5, 2022 at 2:00:01 AM",3,3,286486,181,10/21/2011,3/2/2020
2.34E+18,1.71E+19,1.27E+19,5.13E+18,1632451548,Along the Road,Karmin,Leo Rising,Alternative,"Sep 23, 2021 at 10:45:47 PM",45,7,#N/A,193,#N/A,#N/A
2.34E+18,1.71E+19,1.27E+19,5.13E+18,1650785404,Along the Road,Karmin,Leo Rising,Alternative,"Apr 24, 2022 at 3:30:03 AM",46,7,#N/A,193,#N/A,#N/A
2.34E+18,1.71E+19,1.27E+19,5.13E+18,1651039206,Along the Road,Karmin,Leo Rising,Alternative,"Apr 27, 2022 at 2:00:06 AM",46,8,#N/A,193,#N/A,#N/A
5.64E+18,1.26E+19,8.67E+18,1.10E+18,1632451548,Already Gone,Kelly Clarkson,All I Ever Wanted,Pop,"Sep 23, 2021 at 10:45:47 PM",13,2,1969828,282,3/6/2009,3/2/2020
5.64E+18,1.26E+19,8.67E+18,1.10E+18,1633332601,Already Gone,Kelly Clarkson,All I Ever Wanted,Pop,"Oct 4, 2021 at 3:30:01 AM",14,2,1969828,282,3/6/2009,3/2/2020
5.64E+18,1.26E+19,8.67E+18,1.10E+18,1643013002,Already Gone,Kelly Clarkson,All I Ever Wanted,Pop,"Jan 24, 2022 at 3:30:01 AM",15,2,1969828,282,3/6/2009,3/2/2020
2.34E+18,2.76E+18,1.32E+18,1.52E+19,1632451548,Already Gone,Sugarland,Love On the Inside (Deluxe Fan Edition),Country,"Sep 23, 2021 at 10:45:47 PM",8,1,218240,276,7/22/2008,3/8/2020
2.34E+18,2.76E+18,1.32E+18,1.52E+19,1651730404,Already Gone,Sugarland,Love On the Inside (Deluxe Fan Edition),Country,"May 5, 2022 at 2:00:03 AM",9,1,218240,276,7/22/2008,3/8/2020
2.34E+18,5.57E+18,9.32E+18,1.52E+19,1632451548,Alright,Darius Rucker,Learn To Live,Country,"Sep 23, 2021 at 10:45:47 PM",3,1,440193,232,9/16/2008,3/2/2020
2.34E+18,5.57E+18,9.32E+18,1.52E+19,1635492602,Alright,Darius Rucker,Learn To Live,Country,"Oct 29, 2021 at 3:30:01 AM",3,2,440193,232,9/16/2008,3/2/2020
2.34E+18,5.57E+18,9.32E+18,1.52E+19,1652340604,Alright,Darius Rucker,Learn To Live,Country,"May 12, 2022 at 3:30:03 AM",4,2,440193,232,9/16/2008,3/2/2020
2.34E+18,1.27E+19,1.54E+19,1.52E+19,1632451548,Alright,Lady A,Ocean,Country,"Sep 23, 2021 at 10:45:47 PM",3,3,3676,196,11/15/2019,3/10/2020
2.34E+18,1.27E+19,1.54E+19,1.52E+19,1646204402,Alright,Lady A,Ocean,Country,"Mar 2, 2022 at 2:00:02 AM",3,4,3676,196,11/15/2019,3/10/2020
2.34E+18,1.27E+19,1.54E+19,1.52E+19,1650785404,Alright,Lady A,Ocean,Country,"Apr 24, 2022 at 3:30:03 AM",4,4,3676,196,11/15/2019,3/10/2020
2.34E+18,1.16E+19,3.33E+18,1.52E+19,1632451548,Am I the Only One (Who's Ever Felt This Way),The Chicks,Wide Open Spaces,Country,"Sep 23, 2021 at 10:45:47 PM",2,2,9871,206,1/27/1998,3/2/2020
2.34E+18,1.16E+19,3.33E+18,1.52E+19,1645432201,Am I the Only One (Who's Ever Felt This Way),The Chicks,Wide Open Spaces,Country,"Feb 21, 2022 at 3:30:01 AM",2,3,9871,206,1/27/1998,3/2/2020
2.34E+18,1.16E+19,3.33E+18,1.52E+19,1651730404,Am I the Only One (Who's Ever Felt This Way),The Chicks,Wide Open Spaces,Country,"May 5, 2022 at 2:00:03 AM",3,3,9871,206,1/27/1998,3/2/2020
2.34E+18,1.26E+19,1.34E+19,5.13E+18,1632451548,America's Sweetheart,Elle King,Love Stuff,Alternative,"Sep 23, 2021 at 10:45:47 PM",7,4,230816,246,2/13/2015,3/3/2020
2.34E+18,1.26E+19,1.34E+19,5.13E+18,1637310603,America's Sweetheart,Elle King,Love Stuff,Alternative,"Nov 19, 2021 at 3:30:02 AM",8,4,230816,246,2/13/2015,3/3/2020
2.34E+18,1.08E+19,1.72E+19,1.48E+19,1632451548,American Boy (feat. Kanye West),Estelle,Shine,R&B/Soul,"Sep 23, 2021 at 10:45:47 PM",2,0,788300,285,3/24/2008,8/12/2020
2.34E+18,1.08E+19,1.72E+19,1.48E+19,1636097404,American Boy (feat. Kanye West),Estelle,Shine,R&B/Soul,"Nov 5, 2021 at 3:30:03 AM",2,1,788300,285,3/24/2008,8/12/2020
2.34E+18,1.08E+19,1.72E+19,1.48E+19,1649230205,American Boy (feat. Kanye West),Estelle,Shine,R&B/Soul,"Apr 6, 2022 at 3:30:05 AM",3,1,788300,285,3/24/2008,8/12/2020
2.34E+18,1.08E+19,1.72E+19,1.48E+19,1650958222,American Boy (feat. Kanye West),Estelle,Shine,R&B/Soul,"Apr 26, 2022 at 3:30:21 AM",3,2,788300,285,3/24/2008,8/12/2020
2.34E+18,6.22E+18,3.79E+17,1.67E+19,1632451548,American Girl,Tom Petty & The Heartbreakers,Tom Petty & The Heartbreakers,Rock,"Sep 23, 2021 at 10:45:47 PM",15,2,#N/A,213,11/9/1976,3/18/2020
2.34E+18,6.22E+18,3.79E+17,1.67E+19,1639729802,American Girl,Tom Petty & The Heartbreakers,Tom Petty & The Heartbreakers,Rock,"Dec 17, 2021 at 3:30:01 AM",16,2,#N/A,213,11/9/1976,3/18/2020
2.34E+18,6.22E+18,3.79E+17,1.67E+19,1645864206,American Girl,Tom Petty & The Heartbreakers,Tom Petty & The Heartbreakers,Rock,"Feb 26, 2022 at 3:30:05 AM",17,2,#N/A,213,11/9/1976,3/18/2020
2.34E+18,1.27E+19,1.69E+19,1.52E+19,1632451548,American Honey,Lady A,Need You Now,Country,"Sep 23, 2021 at 10:45:47 PM",20,5,#N/A,225,1/11/2010,3/10/2020
2.34E+18,1.27E+19,1.69E+19,1.52E+19,1632641401,American Honey,Lady A,Need You Now,Country,"Sep 26, 2021 at 3:30:01 AM",21,5,#N/A,225,1/11/2010,3/10/2020
2.34E+18,1.27E+19,1.69E+19,1.52E+19,1634715003,American Honey,Lady A,Need You Now,Country,"Oct 20, 2021 at 3:30:02 AM",22,5,#N/A,225,1/11/2010,3/10/2020
2.34E+18,1.27E+19,1.69E+19,1.52E+19,1634801403,American Honey,Lady A,Need You Now,Country,"Oct 21, 2021 at 3:30:02 AM",23,5,#N/A,225,1/11/2010,3/10/2020
2.34E+18,1.27E+19,1.69E+19,1.52E+19,1636097404,American Honey,Lady A,Need You Now,Country,"Nov 5, 2021 at 3:30:03 AM",24,5,#N/A,225,1/11/2010,3/10/2020
2.34E+18,1.27E+19,1.69E+19,1.52E+19,1636619402,American Honey,Lady A,Need You Now,Country,"Nov 11, 2021 at 3:30:01 AM",26,5,#N/A,225,1/11/2010,3/10/2020
2.34E+18,1.27E+19,1.69E+19,1.52E+19,1649057402,American Honey,Lady A,Need You Now,Country,"Apr 4, 2022 at 3:30:02 AM",27,5,#N/A,225,1/11/2010,3/10/2020
2.34E+18,1.27E+19,1.69E+19,1.52E+19,1649316603,American Honey,Lady A,Need You Now,Country,"Apr 7, 2022 at 3:30:03 AM",28,5,#N/A,225,1/11/2010,3/10/2020
2.34E+18,1.27E+19,1.69E+19,1.52E+19,1651730404,American Honey,Lady A,Need You Now,Country,"May 5, 2022 at 2:00:03 AM",29,5,#N/A,225,1/11/2010,3/10/2020
2.34E+18,1.27E+19,1.69E+19,1.52E+19,1654068602,American Honey,Lady A,Need You Now,Country,"Jun 1, 2022 at 3:30:02 AM",30,5,#N/A,225,1/11/2010,3/10/2020
2.34E+18,7.15E+18,1.10E+19,5.13E+18,1632451548,American Idiot,Green Day,American Idiot (Deluxe Edition),Alternative,"Sep 23, 2021 at 10:45:47 PM",4,1,10092224,174,8/31/2004,3/14/2020
2.34E+18,7.15E+18,1.10E+19,5.13E+18,1648971002,American Idiot,Green Day,American Idiot (Deluxe Edition),Alternative,"Apr 3, 2022 at 3:30:01 AM",5,1,10092224,174,8/31/2004,3/14/2020
2.34E+18,7.15E+18,1.10E+19,5.13E+18,1649748601,American Idiot,Green Day,American Idiot (Deluxe Edition),Alternative,"Apr 12, 2022 at 3:30:01 AM",5,2,10092224,174,8/31/2004,3/14/2020
2.34E+18,1.75E+19,1.23E+19,1.67E+19,1632451548,American Pie (Full Length Version),Don Mclean,American Pie,Rock,"Sep 23, 2021 at 10:45:47 PM",0,0,23181,514,10/24/1971,6/22/2021
2.34E+18,1.75E+19,1.23E+19,1.67E+19,1640507624,American Pie (Full Length Version),Don Mclean,American Pie,Rock,"Dec 26, 2021 at 3:33:43 AM",1,0,23181,514,10/24/1971,6/22/2021
2.34E+18,5.24E+17,2.26E+18,1.52E+19,1632451548,American Saturday Night,Brad Paisley,American Saturday Night,Country,"Sep 23, 2021 at 10:45:47 PM",7,5,208484,274,6/30/2009,3/2/2020
2.34E+18,5.24E+17,2.26E+18,1.52E+19,1639557002,American Saturday Night,Brad Paisley,American Saturday Night,Country,"Dec 15, 2021 at 3:30:01 AM",7,6,208484,274,6/30/2009,3/2/2020
2.34E+18,1.89E+18,2.76E+18,1.67E+19,1632451548,American Woman,The Guess Who,The Best of the Guess Who,Rock,"Sep 23, 2021 at 10:45:47 PM",3,1,1027215,233,3/1/1971,3/5/2020
2.34E+18,1.89E+18,2.76E+18,1.67E+19,1644741002,American Woman,The Guess Who,The Best of the Guess Who,Rock,"Feb 13, 2022 at 3:30:02 AM",4,1,1027215,233,3/1/1971,3/5/2020
2.34E+18,1.89E+18,2.76E+18,1.67E+19,1654408802,American Woman,The Guess Who,The Best of the Guess Who,Rock,"Jun 5, 2022 at 2:00:01 AM",6,1,1027215,233,3/1/1971,3/5/2020
2.34E+18,1.57E+19,7.39E+17,1.10E+18,1632451548,Amnesia,5 Seconds of Summer,5 Seconds of Summer (Bonus Track Version),Pop,"Sep 23, 2021 at 10:45:47 PM",3,5,1907877,238,6/27/2014,3/1/2020
2.34E+18,1.57E+19,7.39E+17,1.10E+18,1649662203,Amnesia,5 Seconds of Summer,5 Seconds of Summer (Bonus Track Version),Pop,"Apr 11, 2022 at 3:30:02 AM",4,5,1907877,238,6/27/2014,3/1/2020
